温度,频率,磁芯损耗,峰值磁通密度,P_pred_SE,k_T,P_pred_Mod,误差_SE,误差_Mod
25,223850,544722.457,0.122880992,391218.1369192501,0.28608909370256097,583274.8069497148,28.18028118872837,7.077429882740216
25,223850,709348.3739,0.137569552,519202.8934690041,0.28608909370256097,774089.7951220865,26.80565536304473,9.126886534769644
25,251170,2262.910587,0.013055732,1706.4323023258614,0.28608909370256097,2544.153447357463,24.591262592123726,12.428368225114635
25,251170,1948.042054,0.012350213,1484.6109643460852,0.28608909370256097,2213.43565623883,23.789583428259746,13.623607441835533
25,251170,2592.256897,0.013895429,1995.008752708282,0.28608909370256097,2974.397747155308,23.039697376556667,14.74162729000959
25,251170,4704.915331,0.017585679,3600.3006820805576,0.28608909370256097,5367.759025279826,23.477885811064397,14.088323543517264
25,251170,6166.926736,0.019584593,4715.592848188725,0.28608909370256097,7030.570028885066,23.534151611352552,14.00443575636254
25,251170,10941.64448,0.024474401,8244.604627215136,0.28608909370256097,12292.04302792387,24.649309870328235,12.341824397532143
25,251170,14874.62098,0.02763783,11181.457247677405,0.28608909370256097,16670.654302772473,24.82862411948728,12.07448126031157
25,251170,27126.64693,0.034854894,20001.560885346655,0.28608909370256097,29820.72011273229,26.26600354640051,9.931464031232158
25,251170,37101.17357,0.039314917,27048.51876022691,0.28608909370256097,40327.16806635042,27.09524751503188,8.695127905492894
25,251170,50336.60598,0.044278576,36439.75558889796,0.28608909370256097,54328.74757234552,27.60784149138622,7.930891474748414
25,251170,69303.99422,0.049477092,48130.50059217063,0.28608909370256097,71758.70899637244,30.551620965186792,3.541952818159591
25,251170,90837.14978,0.055073229,62960.60191790756,0.28608909370256097,93869.19844333622,30.688488057592206,3.337894980940711
25,251170,120548.5034,0.062030123,84833.14332614014,0.28608909370256097,126479.4001784868,29.62737741782687,4.919925682367949
25,251170,160968.1046,0.069597596,113207.4330184455,0.28608909370256097,168783.18617609437,29.670891447866683,4.855049760022074
25,251170,216823.809,0.078401437,152595.34429167796,0.28608909370256097,227507.3969832971,29.622422465755154,4.927313117766092
25,251170,286943.8736,0.087842406,202916.86068838454,0.28608909370256097,302532.73449152266,29.28343158451579,5.432721283066511
25,251170,385325.0273,0.098237658,268579.957866196,0.28608909370256097,400431.1362162199,30.297816430934958,3.920354985003048
25,281860,2889.53144,0.013174327,2100.560658640338,0.28608909370256097,3131.7671575832355,27.30445394841118,8.383217923499572
25,281850,2480.678594,0.012419281,1811.5950207875617,0.28608909370256097,2700.9426105391185,26.97179613799007,8.879183989085469
25,281850,3297.714089,0.013950231,2424.415965444537,0.28608909370256097,3614.609397575932,26.48192353814039,9.609544673171687
25,281850,4341.331734,0.015631339,3224.56156134516,0.28608909370256097,4807.562187688858,25.724138146565334,10.739341802366347
25,281850,5670.629505,0.017402733,4220.1897583467135,0.28608909370256097,6291.963828606747,25.578108133750955,10.957060817655142
25,281860,13623.67457,0.024614345,10064.191855263645,0.28608909370256097,15004.901377298465,26.127185411302396,10.138430716335485
25,281860,18325.83964,0.027701809,13533.735856371637,0.28608909370256097,20177.71269782144,26.149436412008033,10.105256262197884
25,281850,24592.22803,0.031091931,18074.788880670836,0.28608909370256097,26948.05787392773,26.50202796338158,9.579570590569753
25,281850,33679.40394,0.035072535,24446.554928570386,0.28608909370256097,36447.84906659543,27.413932348321758,8.219994426051693
25,281860,45459.87546,0.03937798,32680.6317226181,0.28608909370256097,48724.19594120013,28.111039918326032,7.1806630532289795
25,281850,62572.44922,0.044022337,43215.033286034035,0.28608909370256097,64430.14221101852,30.936004863589016,2.968867311693382
25,281850,82051.91465,0.048995119,56512.08639653566,0.28608909370256097,84254.97995270226,31.126425705490036,2.6849651371325423
25,281850,110783.9294,0.055179595,76128.41068745882,0.28608909370256097,113501.34325771654,31.28208116487081,2.4528953544380627
25,281850,145390.1865,0.061878201,101455.02109841883,0.28608909370256097,151261.2843342532,30.21879705861797,4.038166519755574
25,281850,196252.4584,0.069662351,136541.53048196682,0.28608909370256097,203572.45055058954,30.42556939405615,3.7298855822075825
50,50020,1095.616077,0.027998459,865.2346641670065,0.21291892101060927,960.0660297366065,21.027567746524902,12.372038902035332
50,50020,1909.33587,0.035006203,1514.6149759633013,0.21291892101060927,1680.6196593529198,20.673203716468112,11.978835899997012
50,50020,2623.160983,0.039650286,2069.727135822021,0.21291892101060927,2296.5731682049473,21.09797495329623,12.450162872640323
50,50020,3549.272659,0.044578536,2776.18272860481,0.21291892101060927,3080.4576382072723,21.781643865394283,13.208763198396131
50,50030,4845.135951,0.049706125,3648.465397097565,0.21291892101060927,4048.3441469547392,24.69838960154361,16.445189817239473
50,50020,6351.403688,0.055451868,4797.891932880079,0.21291892101060927,5323.750018198959,24.45934523190586,16.179945729833467
50,50020,11029.67308,0.069939301,8584.785452403703,0.21291892101060927,9525.694273200024,22.166455976193788,13.635751448763486
50,50020,15113.44827,0.079443092,11814.960680119526,0.21291892101060927,13109.902852282201,21.82485115873874,13.256706093306395
50,50020,19940.16763,0.088725899,15586.017042309782,0.21291892101060927,17294.274167371066,21.836078153823514,13.269163588415298
50,50030,26026.23789,0.098551216,20286.398814732842,0.21291892101060927,22509.826725983636,22.054048301282002,13.51102367879096
50,50020,34262.29336,0.110265433,26873.94395324551,0.21291892101060927,29819.379346521968,21.564083084351047,12.967357341773795
50,50030,45874.56082,0.12397918,36064.56648789304,0.21291892101060927,40017.3115989724,21.384388551639454,12.76796794635253
50,50020,105597.3536,0.173196957,83345.01057612598,0.21291892101060927,92479.78232496245,21.072822627890197,12.422253804509694
50,50020,144536.8874,0.19551568,112935.59627453206,0.21291892101060927,125313.5525211668,21.863824310822917,13.2999507770175
50,50020,189925.2011,0.217654229,147775.52944304925,0.21291892101060927,163972.0086587156,22.1927745306206,13.664954566834679
50,50030,323386.9029,0.268012712,249063.46488746305,0.21291892101060927,276361.2945595014,22.98282254044152,14.541593341842967
50,56320,978.4264497,0.024521882,750.8247530182085,0.21291892101060927,833.1165746256135,23.262013895022722,14.8513846001343
50,56320,1322.360361,0.027655346,1014.955455437327,0.21291892101060927,1126.1965046203252,23.246681814494664,14.834372094406332
50,56320,2344.433168,0.034964592,1827.0209288371352,0.21291892101060927,2027.2658991107974,22.069822515105486,13.528526776464828
50,56320,3171.45816,0.039496578,2479.823971232015,0.21291892101060927,2751.617397112105,21.808081767914132,13.238098745338482
50,56320,4277.388038,0.04389466,3231.1300512206863,0.21291892101060927,3585.268053060018,24.460207432302962,16.180902429034713
50,56320,7514.230322,0.055553153,5831.403253239901,0.21291892101060927,6470.536145845563,22.395202125135228,13.889568610889294
50,56320,9956.432911,0.062442329,7816.900157568366,0.21291892101060927,8673.64728891116,21.48894862805583,12.883988006102085
50,56320,22401.88282,0.087358333,18136.832032649712,0.21291892101060927,20124.663334367706,19.038805004115662,10.165303978821068
50,56320,51530.81264,0.122811269,42596.490837003956,0.21291892101060927,47265.14728575476,17.33782439142229,8.277892654334112
50,56320,69788.57213,0.138376074,57447.7841598902,0.21291892101060927,63744.17061601407,17.683107124074354,8.66101903149216
50,56320,220116.1066,0.216832187,177100.30474670348,0.21291892101060927,196510.83513511668,19.542323602636593,10.72400917383995
50,56310,374065.9706,0.267619021,300042.34012435336,0.21291892101060927,332927.55152545223,19.788923958229372,10.997637397639231
50,63020,805.9127383,0.021632009,656.7970507011661,0.21291892101060927,728.783257217801,18.50270885572301,9.570450672475623
50,63020,1133.209213,0.024773185,922.6411918437564,0.21291892101060927,1023.7644220804247,18.58156629337638,9.6579510353465
50,63020,1497.701442,0.027810307,1232.8907985152823,0.21291892101060927,1368.0179759891053,17.681136978214763,8.65883295389755
50,63020,2659.779691,0.035189585,2223.9294591788653,0.21291892101060927,2467.6763596193755,16.386704255842627,7.222527942094309
50,63030,3616.413798,0.039062547,2889.9970070626464,0.21291892101060927,3206.7461781509974,20.086661303501465,11.328007322490663
50,63020,11494.72838,0.062647305,9440.545620055673,0.21291892101060927,10475.24738357538,17.870650719493796,8.869117761829354
50,63020,19243.53155,0.07789647,16298.996478409024,0.21291892101060927,18085.397506330955,15.301427723597726,6.018303036840679
50,63020,25703.58543,0.087691368,21933.023017546242,0.21291892101060927,24336.92407463786,14.669402534219744,5.317006684083214
50,63020,33873.21869,0.098223497,29145.426130171865,0.21291892101060927,32339.82029223772,13.957317145134093,4.526875381390811
50,63020,45187.74242,0.110467422,39125.027718803845,0.21291892101060927,43413.20520426629,13.4167240417676,3.9270322452495545
50,63020,59602.37429,0.123523476,51768.25281056227,0.21291892101060927,57442.15182373255,13.143975508962447,3.6243899542604088
50,63020,79323.33333,0.138102074,68471.59706345195,0.21291892101060927,75976.21439002409,13.680383578187241,4.21958936855472
50,63020,108629.5997,0.156580873,93803.09628185706,0.21291892101060927,104084.09412378837,13.648677210529158,4.184407922670122
50,63020,191311.8669,0.195149461,162899.89157378388,0.21291892101060927,180754.02965776142,14.851130662515171,5.5186525610338775
50,63020,249461.3838,0.216329891,210906.2643236784,0.21291892101060927,234021.99220803523,15.45534578900288,6.18909081509103
50,63030,427142.3839,0.268199429,361551.6305539427,0.21291892101060927,401178.37722659786,15.355711776289807,6.078536725000038
50,70830,927.258475,0.021885032,815.7810808556245,0.21291892101060927,905.1922395935397,12.02225670079483,2.379728630300223
50,70830,1243.598131,0.024691335,1103.8584492537448,0.21291892101060927,1224.8434357244996,11.236723364475305,1.5080993455996399
50,70830,1716.460317,0.027859672,1493.9582872267708,0.21291892101060927,1657.6989582251178,12.962841469129588,3.423403278998275
50,70840,3092.694422,0.034900975,2628.6792548379103,0.21291892101060927,2916.7875030444816,15.003589228256761,5.687820875680373
50,70840,4083.403273,0.039039985,3481.284175586192,0.21291892101060927,3862.8395454516726,14.745521251723993,5.401468157865369
50,70840,9807.160843,0.055572087,8435.689837376529,0.21291892101060927,9360.25749506529,13.984383733263412,4.556908519081674
50,70840,16701.43194,0.069623831,14842.96462227114,0.21291892101060927,16469.781788208846,11.12759267831294,1.387007728578948
50,70840,28733.10879,0.086722351,25738.532767815523,0.21291892101060927,28559.52493469745,10.422039759326982,0.6041248671392012
50,70840,52609.57548,0.110686917,47445.74028463003,0.21291892101060927,52645.88370003945,9.815390351007576,0.06901447067036708
50,70840,383820.4649,0.241624391,335775.62287814915,0.21291892101060927,372577.2700627004,12.517530047379937,2.9292848780819765
50,70840,522759.9608,0.273035525,456137.64793643064,0.21291892101060927,506131.20209339616,12.744341162168315,3.180954922629537
50,79460,778.1715275,0.019567056,741.113023278168,0.21291892101060927,822.3404208264913,4.762253939165357,5.675984248407396
50,79460,1057.340411,0.022031842,997.7879968452531,0.21291892101060927,1107.1474599001538,5.632283939514232,4.710597304518787
50,79470,1408.347747,0.024758303,1337.014394431107,0.21291892101060927,1483.5537161446907,5.0650382848159685,5.3400141623325
50,79470,1914.446848,0.027923998,1807.6870930732462,0.21291892101060927,2005.8130381585765,5.576532722142928,4.772458961397946
50,79460,2619.833509,0.031051421,2358.304562753526,0.21291892101060927,2616.779230236067,9.982655208738835,0.1165829337414155
50,79460,3358.272558,0.034555209,3083.0947402945976,0.21291892101060927,3421.0077903734077,8.194028714253113,1.8680804279557701
50,79460,6196.269592,0.044100961,5682.288905087113,0.21291892101060927,6305.078581399004,8.295002005343461,1.75604027202896
50,79460,8411.541611,0.049730168,7678.87849534585,0.21291892101060927,8520.498189880102,8.710212105424615,1.2953223549131059
50,79460,14671.43686,0.062124413,13413.509810223824,0.21291892101060927,14883.65600878069,8.573986732041018,1.446478288430506
50,79460,25213.52305,0.078071297,23783.237521418392,0.21291892101060927,26389.92560874047,5.6726920936247645,4.6657603398287035
50,79460,32922.90003,0.086898174,31108.320019704788,0.21291892101060927,34517.85108707695,5.511604411038298,4.844503538945856
50,79460,59518.79178,0.110077958,56270.33691069326,0.21291892101060927,62437.67290784711,5.457864268001344,4.904133703916917
50,79460,81770.16356,0.124486035,76591.97048172138,0.21291892101060927,84986.59618646103,6.332619200986494,3.933503965784446
50,79460,109005.8457,0.13941442,101736.3079560148,0.21291892101060927,112886.8008928258,6.668943025305294,3.560318410360079
50,79460,191579.1859,0.173218041,175312.4131469594,0.21291892101060927,194526.98721402325,8.490887293743635,1.5386855832876967
50,79460,255525.1192,0.193916428,232643.1926085458,0.21291892101060927,258141.32919416175,8.954863875259349,1.0238562855787383
50,79460,341579.3928,0.217311265,309518.32886916643,0.21291892101060927,343442.12666769995,9.38612357965218,0.5453296969793018
50,89080,869.3314017,0.019552155,888.7104048990682,0.21291892101060927,986.114756322769,2.2291847690273268,13.43369794239529
50,89080,1209.671781,0.022098567,1207.912185392455,0.21291892101060927,1340.3016593384696,0.14546058155463842,10.798786942891375
50,89080,2211.8587,0.027643176,2117.081013496443,0.21291892101060927,2349.1171209779036,4.284979257651363,6.20556914317824
50,89080,2968.048897,0.030949595,2810.148938409829,0.21291892101060927,3118.1466092381543,5.3199918218925175,5.057117232464319
50,89080,3953.386891,0.034915392,3801.7213032778677,0.21291892101060927,4218.397192069226,3.8363456930411615,6.703373800133986
50,89080,7125.09244,0.044062899,6812.217640732724,0.21291892101060927,7558.849656510713,4.391168281702687,6.087741600033375
50,89080,9613.206009,0.049632563,9180.45581696295,0.21291892101060927,10186.651243162305,4.501621952467291,5.96518199678067
50,89080,12510.94661,0.055116437,11938.537526842387,0.21291892101060927,13247.023956549107,4.575265973080626,5.88346645137754
50,89090,21709.11751,0.069482548,21339.328465417664,0.21291892101060927,23678.159469908245,1.7033812839789448,9.070115167054734
50,89080,29302.81562,0.078224844,28715.41113757916,0.21291892101060927,31862.674838220173,2.0046008207481583,8.735881395892193
50,89080,52515.80528,0.098490845,51156.89391811515,0.21291892101060927,56763.78683337362,2.587623582347264,8.088958230240467
50,89080,71214.73311,0.1109429,68945.35329887395,0.21291892101060927,76501.89521031632,3.186671791103557,7.424253197929756
50,89090,95692.06829,0.124518428,92097.93960275844,0.21291892101060927,102192.04902807194,3.7559316581488753,6.792601366263085
50,89090,164004.0721,0.15318928,154821.59976987017,0.21291892101060927,171790.34170068696,5.598929473245574,4.747607483757696
50,89080,222966.1134,0.172778754,209292.45144603855,0.21291892101060927,232231.30236822736,6.132618874434508,4.155424708689101
50,89090,299341.3213,0.193645746,278582.0777105381,0.21291892101060927,309115.20351628773,6.93497426259336,3.265129643258416
50,99950,993.1452072,0.019616864,1078.097352511247,0.21291892101060927,1196.25887376056,8.553849396379288,20.451557847538083
50,99950,1358.636001,0.022061641,1447.1570715023147,0.21291892101060927,1605.768240203455,6.515436837913925,18.189731393953757
50,99960,1896.952399,0.024708531,1922.7970650606292,0.21291892101060927,2133.5392821081455,1.3624309220544206,12.471946224526505
50,99950,2514.323963,0.027661113,2551.1998214583446,0.21291892101060927,2830.8161763378994,1.4666311502017348,12.587566995951969
50,99950,4450.983841,0.034926399,4577.456858470561,0.21291892101060927,5079.154840188163,2.8414620674548745,14.113081997777636
50,99950,6016.132491,0.039242214,6129.96363508427,0.21291892101060927,6801.81931364366,1.892098358115596,13.059666219436322
50,99950,8213.583988,0.044272039,8293.619485198857,0.21291892101060927,9202.615961956104,0.9744284263214174,12.041417916966257
50,99950,10691.6548,0.049128126,10765.755691848546,0.21291892101060927,11945.703000859308,0.6930722440509944,11.729224561751732
50,99950,14180.43445,0.055037992,14312.039046547445,0.21291892101060927,15880.665759135509,0.9280716822286363,11.989980385512858
50,99950,19258.68453,0.062041794,19324.120587716574,0.21291892101060927,21442.08097425406,0.3397742852822737,11.3372044744432
50,99950,24954.9899,0.069379747,25573.578588002823,0.21291892101060927,28376.491462900867,2.4788176251789342,13.7106910345849
50,99950,33773.96405,0.078234722,34558.37817124566,0.21291892101060927,38346.04217683076,2.3225408781876755,13.537286058758491
50,99950,45016.12152,0.087603536,45886.320093944654,0.21291892101060927,50915.54808917513,1.9330820705156422,13.105141824699624
50,99950,61682.11388,0.098908447,62202.94788604189,0.21291892101060927,69020.50933472355,0.8443841711637077,11.897120563993804
50,99950,82409.82889,0.110758218,82602.30960870974,0.21291892101060927,91655.67991829879,0.23356524494991238,11.219354721194815
50,99950,145360.8569,0.137304896,141541.57796384124,0.21291892101060927,157054.80423536315,2.6274466301380053,8.044770500636153
50,99950,196926.3359,0.154728446,190957.74786165002,0.21291892101060927,211887.0803835383,3.0308734538080593,7.597127329447402
50,99950,259939.8297,0.17238953,250379.81727884308,0.21291892101060927,277821.9216777447,3.6777789814628474,6.879319725023546
50,99950,355880.6652,0.19457772,339158.25613390136,0.21291892101060927,376330.6463597904,4.698881029881425,5.74630294913544
50,99950,479177.7654,0.21868474,454517.96857995144,0.21291892101060927,504334.0027975053,5.146273178903333,5.2498757692786135
50,99950,619685.956,0.240161141,574818.300967938,0.21291892101060927,637819.4805238524,7.240385972546064,2.926244228754539
50,99950,821036.215,0.268736966,761929.7758935118,0.21291892101060927,845438.729138795,7.199005114103054,2.97216050802279
50,112160,739.8215625,0.016633515,857.938105188695,0.21291892101060927,951.969754010309,15.965544757786773,28.675589123601537
50,112160,835.4853336,0.01752117,977.3561603829585,0.21291892101060927,1084.4762552836953,16.980648382139172,29.801950036731956
50,112160,1143.163558,0.019750222,1319.528500750661,0.21291892101060927,1464.15133524454,15.427796094131697,28.078902183176485
50,112160,2098.810441,0.024521289,2269.69820183881,0.21291892101060927,2518.4614435640565,8.142124581645806,19.994707209675845
50,112170,2838.707823,0.027594493,3051.876845076867,0.21291892101060927,3386.3683544381006,7.50936818328791,19.292599506042944
50,112170,5186.650045,0.035061204,5562.440545544115,0.21291892101060927,6172.094613601475,7.245341352967922,18.999634832727086
50,112170,7059.64503,0.039450678,7476.064817285461,0.21291892101060927,8295.455746788464,5.898593845949519,17.505281236335257
50,112150,12269.25192,0.049024531,12884.564591620298,0.21291892101060927,14296.737387736131,5.015078960252508,16.524931438005154
50,112160,16543.32032,0.055203719,17352.41316731585,0.21291892101060927,19254.270668793448,4.8907524708791525,16.386978528826848
50,112160,22183.00785,0.06183085,23055.65609258236,0.21291892101060927,25582.59987085502,3.933858963054731,15.325207671758632
50,112160,29349.51758,0.069701364,31132.323896217687,0.21291892101060927,34544.48583413048,6.074397343527606,17.70035313176851
50,112160,39278.81673,0.078105099,41412.7003929088,0.21291892101060927,45951.61115645887,5.432657703456241,16.98827760603692
50,112160,54053.59161,0.088343006,56392.20105889978,0.21291892101060927,62572.89359858135,4.326464494298525,15.760843516280357
50,112160,72281.36189,0.098854085,74747.69960610529,0.21291892101060927,82940.18971358096,3.4121350948791482,14.746301874889806
50,112160,98510.8538,0.110629554,99108.79760159474,0.21291892101060927,109971.31040390916,0.6069826608230433,11.633699396389922
50,112160,129520.7229,0.12304712,129395.23166526883,0.21291892101060927,143577.1952702819,0.09688892396628368,10.852682146574017
50,112160,314222.2027,0.173881567,307869.06367736915,0.21291892101060927,341612.0988726439,2.021861907923947,8.716728460717354
50,112160,733865.3511,0.240593612,694823.4764917034,0.21291892101060927,770977.4516320324,5.320032421448458,5.057072183119784
50,112160,968499.8293,0.269372698,922300.6020167822,0.21291892101060927,1023386.5029603366,4.770184349604802,5.667184649893737
50,125850,951.481771,0.017335345,1144.8981510722042,0.21291892101060927,1270.3811669530044,20.327912311859123,33.516080462355426
50,125850,983.3822228,0.017516351,1175.0992335077076,0.21291892101060927,1303.8923454903509,19.49567586872057,32.59262932146132
50,125860,1817.624491,0.021765693,2025.7018560957033,0.21291892101060927,2247.722634048897,11.447764162840127,23.662651178972087
50,125860,3326.960389,0.027683399,3701.5455188606466,0.21291892101060927,4107.241951064424,11.259079942735282,23.453286809313564
50,125860,4543.843552,0.031208136,4998.597004938596,0.21291892101060927,5546.452748058642,10.008123029201418,22.065222637723462
50,125860,6062.379548,0.035146279,6733.145961348254,0.21291892101060927,7471.111570607347,11.064408093180871,23.237278554624524
50,125860,7868.949799,0.038888061,8676.623434807474,0.21291892101060927,9627.59787322545,10.264058819006758,22.349209477088568
50,125860,14409.12046,0.04922402,15664.95751447737,0.21291892101060927,17381.866665496913,8.715570516351764,20.63100390998406
50,125860,19296.03239,0.055066589,20750.515689889522,0.21291892101060927,23024.811693783573,7.537732475217522,19.324072578339887
50,125860,47211.21881,0.07867047,50741.31301839114,0.21291892101060927,56302.65747626849,7.477235914196351,19.256945479117345
50,125850,87351.97459,0.098687537,89553.6629293568,0.21291892101060927,99368.91478999116,2.5204791874376777,13.756918783341227
50,125860,114483.3823,0.109824756,117095.58476044761,0.21291892101060927,129929.48366080505,2.2817306826264314,13.492002988109705
50,125860,207436.5315,0.138384451,209012.17970799428,0.21291892101060927,231920.3123143896,0.7595808687122525,11.803022658229118
50,125860,280098.7363,0.155718829,280960.27169255604,0.21291892101060927,311754.05208398536,0.3075827488322904,11.30148468434392
50,125860,375312.9687,0.174476612,373647.0837006473,0.21291892101060927,414599.51505352673,0.44386555709039105,10.46767621422902
50,125850,664504.626,0.216414055,641054.6353803389,0.21291892101060927,711315.4432229908,3.528943170917996,7.044468223610349
50,125860,888278.957,0.243210876,859071.5631480515,0.21291892101060927,953227.4411187657,3.2880880067891276,7.3117215720292785
50,141260,891.0644612,0.015738291,1081.721350042364,0.21291892101060927,1200.280068316865,21.396531580398314,34.701822436105594
50,141270,861.0731092,0.015593711,1057.1048340438429,0.21291892101060927,1172.9655353243606,22.765979189150467,36.22136410857512
50,141270,1195.612953,0.017402217,1391.7805292109533,0.21291892101060927,1544.3223235059397,16.407280944785253,29.165740437234927
50,141260,2898.435212,0.024680658,3341.2170956945697,0.21291892101060927,3707.4208470829335,15.276583787741046,27.91111672027719
50,141260,5406.004941,0.031337743,6079.495878496216,0.21291892101060927,6745.82019490302,12.458200553764833,24.783833321010274
50,141270,6943.519876,0.034783702,7897.444768799349,0.21291892101060927,8763.019742794124,13.738347550448468,26.204286864406512
50,141260,9229.404894,0.038797454,10382.913472002345,0.21291892101060927,11520.900545242082,12.498190200239637,24.82820590883141
50,141260,12557.26737,0.043733229,14017.925554660764,0.21291892101060927,15554.316868896049,11.631974868595668,23.86705172859634
50,141260,17064.0813,0.049132439,18767.646975763342,0.21291892101060927,20824.616795567377,9.983342471319217,22.037726083544708
50,141260,31020.95035,0.062013818,33641.743238839445,0.21291892101060927,37328.942311651,8.448460989330862,20.33461867054309
50,141260,183833.8566,0.123161536,187851.4018024014,0.21291892101060927,208440.2728854107,2.1854218133186945,13.385138483468392
50,141260,251465.9823,0.139124131,254966.22600574425,0.21291892101060927,282911.0095281772,1.3919352724093066,12.504684307821465
50,141260,331266.0538,0.155056133,334587.76716924424,0.21291892101060927,371259.2231078362,1.0027327977438067,12.07282450135439
50,141260,454595.3958,0.17382346,445539.8927809412,0.21291892101060927,494371.912807354,1.9919918025396741,8.749872386488875
50,141260,590803.9623,0.192768021,577430.8864080562,0.21291892101060927,640718.4102994604,2.2635386262276196,8.448563514222794
50,141260,792323.5259,0.21678138,775004.9046315778,0.21291892101060927,859946.9168660347,2.185801721430651,8.534820531704058
50,158500,811.244311,0.01422593,1010.2899240406518,0.21291892101060927,1121.0196221049564,24.53584084864563,38.18520597366092
50,158500,777.0210248,0.013946262,961.2401765584384,0.21291892101060927,1066.593928966358,23.70838701640734,37.267061626922136
50,158500,1078.913049,0.015458047,1244.1402007055574,0.21291892101060927,1380.500334064906,15.314223130279093,27.952881406377905
50,158500,1443.438183,0.017420122,1678.625158247991,0.21291892101060927,1862.6056696961743,16.293525972770468,29.03951770383328
50,158500,2618.379464,0.022021054,3020.603407591934,0.21291892101060927,3351.667288697419,15.361560427817869,28.005406961800812
50,158500,3531.156728,0.024764468,4054.2260247507716,0.21291892101060927,4498.576911483989,14.81297311453607,27.396693435126075
50,158500,6286.854328,0.030948021,7088.550388361518,0.21291892101060927,7865.46899908825,12.75194268127025,25.10977014462565
50,158500,8263.579464,0.03457692,9359.641851198903,0.21291892101060927,10385.476407707436,13.263772581529118,25.677697575867782
50,158500,10938.67761,0.038627022,12354.90638252699,0.21291892101060927,13709.027631087432,12.946983383368849,25.32618767879961
50,158500,15114.43125,0.043714109,16846.922227723713,0.21291892101060927,18693.376960368954,11.46249534016514,23.678996921362522
50,158510,37383.75204,0.061898727,40291.47254082617,0.21291892101060927,44707.49459830477,7.778032814135297,19.59071029164887
50,158500,50514.39404,0.070119391,55070.38354282777,0.21291892101060927,61106.20236758068,9.01919064736299,20.967901385085444
50,158510,70153.48663,0.078476968,73037.43420714128,0.21291892101060927,81042.47597258091,4.110911254278287,15.521665230997106
50,158500,90902.25109,0.08683888,94128.71086776022,0.21291892101060927,104445.39668788914,3.549372803282706,14.898581097271627
50,158500,124490.291,0.09823492,128219.84209993777,0.21291892101060927,142272.98077204791,2.9958570021639463,14.284398911115018
50,158500,164612.2355,0.109678222,169008.19774303547,0.21291892101060927,187531.81780610714,2.6704954401979824,13.923377102856444
50,158500,299771.0466,0.138414106,302848.58477550006,0.21291892101060927,336041.3659301142,1.0266295595940507,12.099340393774431
50,158500,708203.9434,0.192894905,695871.70645149,0.21291892101060927,772140.5695899938,1.7413397741481615,9.027996354135214
50,177820,1059.696965,0.014412262,1255.5402112775153,0.21291892101060927,1393.1498074876008,18.48106135488603,31.466811126292193
50,177830,1306.918875,0.015484984,1503.2196245446164,0.21291892101060927,1667.975355735562,15.020117415062687,27.626541145146593
50,177820,1778.998935,0.01742876,2021.677815540647,0.21291892101060927,2243.257550992023,13.641316797114722,26.096621355876355
50,177820,2370.689654,0.019525729,2687.7567203072736,0.21291892101060927,2982.3399711424604,13.374465349030192,25.800522481314236
50,177820,3203.167708,0.022023153,3634.260201188779,0.21291892101060927,4032.582034544566,13.458317905494411,25.893565437522387
50,177820,4344.275323,0.024755766,4872.411003965773,0.21291892101060927,5406.436521271254,12.157049028859921,24.44967501594175
50,177820,7607.319762,0.030890647,8487.034364532896,0.21291892101060927,9417.22948009686,11.564054490350681,23.791687147656134
50,177820,18611.75563,0.043893735,20474.021672634266,0.21291892101060927,22718.013406121645,10.005859090651871,22.062710567201044
50,177820,24998.50716,0.049180041,27226.726205336803,0.21291892101060927,30210.827204719943,8.913408433053016,20.850525238803666
50,177820,34254.35616,0.055544778,36938.615087940474,0.21291892101060927,40987.15758873317,7.836255673300243,19.655314486965292
50,177820,46303.52633,0.062390692,49431.70890137314,0.21291892101060927,54849.518256097916,6.75581930645829,18.456460238452674
50,177820,63079.5044,0.069821552,65539.45740697123,0.21291892101060927,72722.70664788937,3.899765907119631,15.287377952020451
50,177820,82386.03548,0.077483637,85084.98988460901,0.21291892101060927,94410.46667650469,3.2759852915415477,14.595229794039216
50,177820,149715.0746,0.097873093,152811.7471490579,0.21291892101060927,169560.2054082666,2.068377254148526,13.255265617899648
50,177820,275143.6946,0.124102777,277098.2045298401,0.21291892101060927,307468.69501145696,0.7103597022935751,11.748406758312454
50,177820,373207.7538,0.13862746,365696.50155708083,0.21291892101060927,405777.5339785807,2.0126195574555004,8.726983790383581
50,177820,483004.2226,0.153796987,474422.4850306531,0.21291892101060927,526420.0921257104,1.7767417276709556,8.988714279143132
50,177820,648264.9563,0.173010224,637254.6202535762,0.21291892101060927,707098.9392076293,1.6984314730300598,9.075607486702168
50,199500,1032.120321,0.012983096,1162.4715367647225,0.21291892101060927,1289.8806291562312,12.62945929002035,24.973862340632188
50,199500,1236.499405,0.01379803,1354.1104895606766,0.21291892101060927,1502.5235758310766,9.511616753319549,21.514298329248014
50,199500,2220.87404,0.017489743,2453.2988807126562,0.21291892101060927,2722.1851061996263,10.465467042545828,22.57269242516906
50,199500,3012.929607,0.019701833,3306.7420007216315,0.21291892101060927,3669.1672161014167,9.751717831011094,21.780714941921197
50,199500,5310.013049,0.024628517,5785.887695820471,0.21291892101060927,6420.031996725521,8.961835732401621,20.904260262308835
50,199500,6952.35196,0.027409964,7565.761179587862,0.21291892101060927,8394.983001074315,8.823046116150051,20.750259040025863
